10000 20000
7760 9180 -9053
1260 9727 -6903
1364 9022 -7554
1711 1898 -9537
563 9404 -2897
4281 4646 -2560
633 7514 4747
6064 6510 364
7450 7019 -2176
5697 2798 -4489
647 8304 -1617
2973 121 1027
2688 7579 -1007
3914 7558 -6435
8768 4466 -4199
519 6709 -6650
3017 1518 840
7617 7184 -9480
3341 115 -2167
8171 9756 -3872
134 1514 2970
6477 2079 -5870
291 3338 3970
8667 9547 1972
3823 4374 -7365
7264 8072 -1688
6847 8192 2644
7448 1633 -1374
5896 1514 -3063
9095 4308 3027
7195 7885 1412
1769 3293 901
510 9859 -7594
8215 4956 4805
7593 2782 -5695
5042 274 -6113
857 4940 -8194
4800 4619 -1785
4468 3906 -7709
2880 7749 -9690
8170 7653 -5945
7483 9120 -3637
276 3207 -814
5945 2685 -9519
27 6366 -1634
5453 1656 -2270
2024 6273 -7594
7455 8050 -1661
3188 9708 -7098
3844 6647 4123
139 7908 2525
619 1007 -2821
7985 6980 -7100
3558 4384 694
4785 4932 -1683
6723 7328 -8028
7726 1099 -3219
2711 7592 4234
9096 6011 1504
8102 9876 -3543
3678 5387 2413
8449 7591 2803
2666 1427 -9154
6540 3739 -5332
9405 8464 -7397
1050 2934 1929
855 7303 -3302
3576 7016 -4160
6595 5798 -2002
1652 257 -7377
2061 6918 -6763
4808 543 -1467
7361 541 -1751
870 6261 -9542
9569 8080 400
1857 3624 -3807
1283 7701 -8556
6853 1571 -6353
4997 3558 -3670
7973 6154 -4934
8814 9042 -6845
5631 6331 -6690
6418 7261 1269
9166 4640 1950
9313 3608 3687
5420 9217 -5637
3276 9051 -9093
8130 9655 4194
3461 1471 4114
9965 3979 -8022
2099 1944 385
3646 3773 -3707
9247 2847 -3779
4047 3841 -7384
9118 7150 -6656
7645 9331 107
8010 5157 3033
4390 4635 -2937
1455 2234 4544
6225 7084 -7612
3792 8844 -231
6356 1798 -3334
6723 3288 -9399
6293 715 -4257
256 4148 -449
2385 8463 -2525
7473 9 -31
1267 4264 -3892
4614 6863 -7523
370 5189 -1655
120 5072 -5735
1529 7163 -9171
5623 2654 -8615
3732 3787 792
1619 9648 -42
2228 9983 -3265
4195 5255 -2746
95 5251 1696
4470 5968 -2073
599 6576 -3863
6612 8498 -5459
1285 4819 1788
2287 9878 4289
6514 461 -3484
4075 7127 1370
6850 3443 -5106
2360 3023 -5801
461 9478 -705
1752 3297 -5770
8539 3997 -9860
9457 5797 2357
5388 1486 2586
4320 797 1204
9329 715 -6282
2328 423 -1737
3338 3385 4507
1622 4139 -7856
4653 12 354
5250 5444 4229
7791 1087 -2764
116 9819 -5554
1875 5008 -9904
6736 1423 -3019
284 7239 4874
2384 5681 -3389
1281 1654 685
9501 8396 -4939
1276 7724 -931
1082 5330 -9404
6110 9044 3497
4301 1713 2797
4179 3467 -8854
6074 1972 -3597
7805 7791 -1027
93 8006 -2201
7904 6338 -8500
6548 4257 -6020
6409 6782 -9348
1607 1028 -6530
9996 2210 -2215
8037 4836 4935
7880 3547 3846
5212 6441 -3568
137 4686 -4162
7749 2585 4208
1722 625 4095
3593 594 -7114
8293 9113 -4611
4596 9265 -4343
3433 5774 -5174
1125 2336 2296
5463 4379 -111
3886 5243 707
3097 1234 2305
6447 4355 1989
1598 7501 -635
7497 9884 -256
5702 5102 2523
545 4977 -444
4951 7239 4641
4020 7416 1201
1482 3046 -8071
6337 6783 -1429
6981 6280 -1024
4632 8869 445
7510 4895 3538
9037 6422 -133
5128 4830 -6210
3304 1486 -9093
2149 7393 -887
5756 4479 -4484
7961 1753 -1075
4722 6750 3317
1822 5 1403
7153 9991 -4383
1257 2796 -4265
316 8129 -9597
5217 8983 -60
937 3339 -8497
983 2844 -7709
5017 3702 -6715
8150 52 -6145
7593 1437 -2510
7817 3342 -9675
2996 7438 -5075
5587 3101 1743
179 5868 -3945
8735 572 -419
8258 4462 3957
8004 178 -6460
2431 8911 -7987
3140 3889 -8568
3506 8696 -4828
3618 168 -9008
2020 6699 -7
9934 2296 -5252
1517 9254 -2793
9391 5827 -3571
3150 5639 -5774
7035 6000 -3291
4199 6607 1007
5558 1435 -4455
8679 6367 -3248
6164 2410 2472
3822 4607 -6826
8669 8091 -6425
7792 5950 1630
844 9977 758
8600 5107 -5679
5683 8877 -4904
3526 7826 -6410
6271 5520 -8839
9255 6522 4381
8868 6238 -8568
2479 4731 -9179
4245 5623 -7322
6790 4772 -4801
2898 7440 -8381
5356 2027 -6755
6126 1814 -9684
1978 2502 -335
6507 2130 -8866
9671 9398 4326
6565 872 -9727
131 7940 4804
8376 8202 -2023
8291 772 -9747
5278 4489 -1390
218 4037 -8397
409 6731 3732
1537 4250 -369
4937 2488 827
5475 899 -1512
2347 1726 4677
4487 6740 -8926
9999 7957 -6819
2746 2583 -1696
4740 1597 -7649
632 942 -8950
2690 3043 4483
4903 8272 -69
1155 7139 -5495
7713 2485 -7950
6062 1207 -8429
7660 3965 1698
6882 3853 -9154
7127 2202 2668
2796 3302 -7793
4627 782 -4933
6373 7227 -4762
8443 3902 -7344
7308 522 1149
7074 2678 2934
8779 6527 1584
5096 7047 -1394
3623 3886 -6428
6312 4267 -7508
5305 1628 -853
6017 3545 2332
5845 6813 3316
9215 8116 2683
7012 9047 2025
3973 6430 1310
9986 950 338
5594 2042 -5892
5525 9033 2429
2893 46 -5185
6360 58 -7499
9829 9799 -1541
9124 9019 -8679
6106 5895 -9102
5594 4284 -5087
8154 1097 4258
6367 6073 3399
9209 149 -4883
3284 6879 -7598
8808 3567 -9373
8929 959 -9551
5632 6682 -5601
8350 6139 -2750
1707 778 -5377
1038 6574 -5764
288 3207 -1429
6600 6505 1282
1417 1165 -2301
6371 8455 -3010
2130 9216 1331
4509 6561 1701
5409 5197 4021
424 5150 -5517
380 4444 -5323
7137 6738 -789
3499 2658 -4396
271 88 -4933
6347 6019 4331
5797 9818 -769
3884 9828 -2707
4916 4285 -3959
5352 7981 -4329
5312 3130 4344
1857 9453 -1701
7452 5510 -478
1253 4137 -7601
1924 8707 1126
176 9149 -2640
8088 7983 -3686
4287 6803 3268
1120 4074 -1423
9244 6368 -3648
6897 198 4925
1211 4203 1563
9002 1143 -4073
7696 8426 -1545
2267 6505 -8078
490 6005 -612
7923 4993 339
9840 9755 -9759
1283 1820 1804
9047 6275 -9796
8933 2355 -3769
7981 7243 -186
3283 1792 -9224
181 6572 -1457
1269 8714 -3161
4303 1007 -7134
3691 3708 1642
2675 9496 -1436
4946 5269 -3100
906 4545 449
3815 1688 -3161
6841 3250 -4251
9830 9171 -2710
603 6043 1125
8349 332 2296
1130 276 -3662
5458 5976 -5845
3002 1676 -7053
5949 1429 -278
5538 5709 -6911
1523 6039 3946
5080 6513 2552
209 8560 -6550
903 7022 -3798
7009 7640 3757
1664 2284 -5119
4316 1773 -7759
6330 7336 -3697
7356 4099 -2071
663 6769 -3636
6989 7660 1179
3061 6879 -5136
9359 7347 -5551
9085 4835 -5179
6026 4739 -6708
2763 2650 1387
1679 5828 -3910
7035 7259 4282
5703 5413 -1204
1420 10000 -5454
8011 4453 -4771
8916 865 -9552
5743 5467 -2669
5584 6939 1534
5643 7974 -287
7590 1728 783
6327 1583 -5277
9369 2008 -472
5410 9483 330
6968 4102 -4256
2303 284 1959
4899 7173 -7404
4509 4726 1893
7083 1633 -9699
2770 5247 -9747
118 9442 -1750
6051 8672 -776
9835 9746 -6948
8946 2104 1731
7200 2288 3262
5669 1552 -5152
4077 6173 -833
2255 4329 -5597
1820 6996 3780
3261 5713 715
7296 2743 3865
5119 1717 -307
3375 5636 3893
5248 6848 -3192
2830 9526 -8093
5652 3906 -8832
8391 6712 -7051
9998 8700 -2892
5001 7108 -325
4811 9399 2106
9357 5866 -3776
6446 2020 -9511
1504 3612 -4625
1001 7230 4553
4113 7174 -7040
5156 3756 -5520
1609 7787 3400
3118 5458 3043
7586 9898 1030
2957 7063 3028
5990 3327 -995
5411 7730 -30
9157 3606 -5206
8591 4237 -678
7762 811 -5690
6589 7196 4882
9003 1501 3522
7163 327 -7488
7795 8433 -6837
9401 1282 3683
3917 4306 -8201
8173 4350 -6567
1943 3173 -3017
5744 1368 -7732
33 7435 -7176
3432 655 1705
3720 6688 -7766
8930 6259 29
6772 4353 -5032
4859 3161 -1290
7834 7307 -6538
652 9835 -3865
6223 6365 -75
7328 3100 1487
5722 3695 -3934
4516 5305 -2391
1347 6444 -5957
8090 8059 4298
2878 7995 -3885
6009 5785 1070
7887 1628 -2317
5620 2011 -8712
6713 8557 -147
3717 6025 25
5943 1612 996
9430 1809 -293
6245 199 725
3148 6136 -9761
1228 7711 -2182
7681 7208 -5513
3608 4155 -2055
3596 3783 -2150
3960 7161 -5126
3071 168 902
5842 959 -4816
3597 4043 1475
8352 4048 -8339
5254 8751 908
4251 650 823
6672 7640 -8116
6306 6156 -2785
7396 8187 1682
4519 3236 -3290
5074 5303 2544
2534 3462 -5181
3697 2558 -6028
259 6217 -954
5287 416 -259
2655 2204 -9530
9105 8328 -4179
5862 4534 -3831
7425 1568 -6114
7625 7867 -3747
1857 9472 -8742
5347 1818 3183
1352 6932 1068
9770 7715 2752
3128 9515 3810
5331 9302 -5508
2176 6923 -8447
7762 8487 -1948
9861 242 1796
7565 8653 -4793
5640 3112 -1258
3148 9049 2531
4308 2896 4837
2464 1540 -1833
8407 9053 -3322
1885 5154 -8276
3915 3282 -2016
3877 4098 -572
6367 65 1401
9746 7879 -1997
3238 6212 4124
7279 1009 -5254
7052 7706 -24
7379 1892 -7985
2881 4330 653
3820 1195 -5667
3603 8467 -5988
4836 6709 2142
1340 7188 -5902
179 1549 4003
5333 5399 -3509
5536 1511 4075
3765 4712 2681
1685 2950 733
7003 2835 3780
8686 4971 -8738
8436 3067 -9258
5709 120 -4512
9721 8663 4375
5790 8243 597
4728 4536 -999
4706 118 -2674
6733 1205 1985
634 8435 -5137
4220 551 3121
7794 3380 -1061
1070 945 -2740
7831 1088 -210
4310 2310 4803
2167 4586 -4160
1487 3950 -7255
2915 5444 -4434
692 5892 1024
3075 4929 -6310
1211 4567 725
2406 743 -9725
8399 4304 -2622
2164 3587 -7532
5432 7699 -7728
8675 2791 1897
5833 2174 -4011
866 926 3086
9046 3070 -1376
9446 4337 2998
2736 9905 3025
7102 5730 -3855
3183 6007 3629
1301 1973 -3880
250 8065 -9965
8179 926 4270
214 1964 -2080
1136 101 2754
5129 7063 -4949
8359 6822 1209
2138 5391 -2119
514 453 4245
8071 1356 -8503
2968 9663 -4790
5473 3972 4446
3791 2492 -4614
7816 8717 -6339
9504 8577 3379
7567 6928 -8790
9334 7938 -1892
3484 3513 -9855
5762 8612 -88
6398 5819 4488
2559 6304 -8400
6219 4240 -5898
1037 5955 3440
4309 9822 -4755
8492 2898 -8742
2793 5813 -9710
5606 5675 -3630
1028 5269 3537
169 5751 -8074
6113 7677 3515
655 7372 3890
1347 6398 -799
1516 2255 -1808
7756 9566 -8870
8628 4598 -2534
6792 2952 96
2631 5132 -3960
2793 8752 -2349
346 6301 -9652
5071 4036 -1865
5011 4113 -8680
8948 95 1429
6065 1590 -8099
1921 4791 -1999
7061 7221 -533
8929 950 685
8577 4647 -9666
8256 8981 -6866
5755 3425 -7791
4431 1668 -1235
1997 7018 3882
4231 7751 -7795
9613 2173 -8578
4502 5659 -8049
8116 1209 46
3323 1942 -4081
6382 1622 1113
7675 4731 -9541
7437 1507 -4505
8542 5725 -9967
3625 1515 -9813
5577 2715 3686
3384 5430 1199
4280 8714 1488
2166 5563 1402
8072 3504 1543
273 8002 1348
766 5500 -3888
9284 631 -5813
7240 3828 3252
3870 3436 -5819
5838 4870 -2566
5054 7574 1074
2883 8208 2224
8462 7303 -2906
782 5114 -6720
2265 8172 -7762
928 7393 -5215
5961 300 1928
1329 9439 2009
8609 2017 -5600
12 3430 -3069
9812 339 -158
4899 6220 -652
4737 2991 -3045
5200 9231 -2109
6956 1687 1629
714 4921 -7278
7241 6564 -4419
6976 1551 -5629
6503 3926 -2976
7285 9316 -1824
2103 668 -2557
9272 7947 3542
8936 878 -4604
7630 6617 -4150
2385 1783 -960
2703 9977 -2410
5866 385 -5950
1066 3417 -8750
8231 5657 -1417
7365 5601 4075
1889 4161 -324
8357 4212 -4948
9875 6228 -910
7462 6559 3205
7502 5252 2624
2327 4334 -2964
2602 2959 3802
4342 7054 -2219
3673 2400 544
6563 4877 -9453
7721 2562 -9282
1268 5549 1836
3639 559 -4735
3893 6056 1722
1962 6375 -7403
7513 4142 -6140
5219 76 3480
6385 9017 3264
239 3626 -7589
4248 5825 1725
8246 6100 3570
7561 4748 -272
3603 665 -3730
1069 8925 3577
2400 9542 -5062
6821 9741 1344
8606 389 -7938
4768 7303 4597
6350 1747 4565
5529 4493 4456
1023 2063 -4667
5825 3993 -5863
3716 2669 -5037
7604 5358 -2626
5761 1691 -7941
9578 1820 -3149
3730 6699 2751
3965 5890 -3929
1880 6271 4468
4434 1293 3995
8929 5811 -1722
1814 3343 965
931 1188 2394
3846 3515 2590
6468 8927 -5494
3275 573 -7541
6217 4820 -380
8608 8359 -4119
7738 5720 2354
3793 5829 -6263
2958 7818 1774
546 4114 -5766
9672 1421 -8905
6089 4483 -9277
7629 5188 -9489
4521 4530 -3724
3696 4301 4290
7708 9717 3603
6460 4436 -5715
5388 7132 -5579
3950 3064 141
7582 3578 -4293
1645 2810 -4487
4203 7611 1511
3335 2353 -2497
8780 9636 -8461
9241 3467 -4016
4114 5655 717
6330 1854 -4073
5552 773 -6122
8532 7725 -4743
5141 8094 -6141
9281 5654 -1738
7177 7733 -1809
9630 4280 3399
1668 1167 -7082
6702 6225 -9537
230 5626 -3519
9566 3110 -3148
6070 7113 2019
3872 8316 1400
2874 9405 -7634
4694 4018 -9532
9439 9088 3876
3021 498 1801
4950 1003 -4812
948 6509 3638
2187 472 -662
4583 1043 4333
723 2657 -571
9004 6292 -4088
2866 8567 623
9001 2016 -9624
6647 6687 -3719
1792 2938 4072
3812 6743 4939
4169 2124 -4060
221 2022 -3018
8602 8820 -9408
8924 2929 -4549
1237 6908 -2705
7503 5721 -4903
5006 9688 -3763
1087 4674 4104
1496 1416 224
2893 1839 -4535
4267 8028 -7071
6907 6633 -2577
9427 4775 -6586
165 1759 4489
7416 8397 -1394
2330 4054 3058
9558 8742 -779
8347 6369 2537
1481 9604 -9209
7518 1437 237
214 945 -2633
6975 6803 -1935
6968 3362 -2733
7636 4529 -7248
5638 6344 -1135
9708 4306 2643
5038 757 4002
1715 9560 1636
8512 5851 -7824
4884 4012 -439
1657 3344 -3971
5388 6445 -1135
3819 9182 1056
4391 1316 -1379
7141 9095 467
8985 4472 167
5700 1989 -7493
6171 7597 3665
7126 9663 3131
8751 2760 -6401
3110 2792 -888
866 8253 -7628
2649 8642 -30
3726 2825 986
4148 5936 3738
8841 92 1383
4696 9433 -2017
8941 5198 -7805
2971 935 4398
7989 8850 -4556
2148 7983 -507
3936 8087 301
1987 3500 -935
1109 9771 -2636
9675 548 4913
9428 923 -4987
2380 1596 -8609
8821 8806 3498
8209 6263 -93
2719 3808 2857
7523 6234 -3570
5654 3153 1381
7032 7227 686
8066 8525 -6359
3356 9863 1626
9913 6639 91
9082 4930 -5496
5912 8062 -6914
919 1785 2235
2835 4354 -2597
8955 8996 -2687
9494 6543 2498
3948 216 -8083
1559 832 25
3625 9129 -9780
1835 9791 -4816
7889 1228 -6192
5537 881 -1146
5774 1178 -6240
943 4607 1500
6513 5488 635
8295 78 -3841
7882 1155 -6698
1797 4048 -8024
5923 9986 -2007
4088 2180 572
6715 2276 -1631
1290 2920 -4440
2314 1568 -1871
5902 7567 1151
9862 8875 1330
2965 3965 263
3137 3931 4909
3965 3950 928
5564 8394 -2701
1847 9159 -8513
1997 4231 1369
9795 3077 -7551
7480 1703 -3700
4874 3010 1019
1133 4505 -1044
2664 7590 1510
8574 2614 2053
3364 8025 672
6794 8871 -3527
989 1590 -5180
6267 513 -9933
4755 3388 -8700
8393 5307 -4598
6062 286 3095
7865 2208 -9428
4847 7466 4873
3349 1456 -5681
7282 4551 -9825
5513 1425 -3740
6812 6103 -7755
4711 1251 2808
6807 5180 -9866
9624 7232 1190
6039 8903 1804
2752 1298 -2331
4856 7963 -2507
908 2607 -3419
5846 6720 -6303
4059 4544 3776
7705 8948 -5488
1094 9535 -7574
6507 9180 -8957
3758 8750 -4262
7991 952 -40
1024 1157 137
4991 5668 -1567
2679 6083 658
7418 3450 2495
3822 374 559
3944 6789 2842
8032 101 4334
4036 6881 -662
3614 7610 -3936
8037 4862 -4895
2700 1613 -930
7744 3460 811
6425 2092 -5767
2942 3936 453
6762 2727 -1026
86 9100 -2852
3490 4967 -3541
4166 2012 1626
591 2366 -3423
5939 1508 2769
9683 5514 -5202
2171 5976 3921
8862 6484 -5939
5299 4972 -7078
2853 661 -8144
2914 3242 -6257
5505 4199 -6034
7081 5585 -2544
5382 2345 -2746
9533 3386 251
6654 1757 3434
8627 4102 -5424
114 3132 2204
4422 2196 -3725
6660 6377 2999
2584 7135 -7001
6252 3218 -1850
8579 8931 -8821
6493 7250 -2183
1371 9760 -9770
7203 3012 2401
6514 2295 -727
2988 2579 154
615 6785 1532
3088 9676 2742
396 9455 -6531
2974 709 602
6418 4876 -252
9700 8887 3695
4403 5903 -6491
9898 630 -4890
8476 2621 2537
5372 113 -6678
5957 3275 -4548
6019 3957 -2433
5950 2641 -5936
542 8508 -6622
8408 666 -6292
8802 6034 -1299
6862 8359 4759
619 7624 4027
4158 9955 -6845
5646 6194 -8642
4263 9217 -512
2781 9964 -7673
6240 5890 1076
6181 9785 4885
2723 8195 2864
8696 5403 -9329
4101 5956 -7414
1330 6191 -2513
9186 8803 -8332
5466 4687 183
3401 4710 -3155
8855 8987 754
6930 6439 3990
2876 8642 -5687
1384 1369 -535
5969 4410 -7826
8807 249 -7602
2912 7551 -2137
2114 241 221
9337 4344 -1744
2465 518 -7272
994 4725 2662
2566 3744 -8276
4143 1188 -6936
5162 7418 -906
8666 9651 -9311
3881 4367 -4609
9887 6896 -7293
8455 5669 -2825
2982 6285 1108
9117 9814 770
6493 5023 1364
1540 5944 -2499
3410 37 3180
749 9071 1454
2730 3269 -9793
5962 2408 -6979
7393 2482 -7949
1581 6470 -268
9982 9338 3050
651 4186 -6028
5490 8140 -9067
2204 1691 3040
2285 7415 167
2417 7861 -3945
1261 7613 -2898
8018 7405 3479
6741 5766 -9912
1876 4610 -8282
1478 8769 -685
4596 4928 -8207
6940 9941 896
2435 3999 -6695
9607 3414 -5799
9981 3864 -2972
4707 9539 -7356
599 6983 -3022
9975 4188 -6568
4549 9387 766
7079 6594 -9306
2213 5563 2222
1558 4918 -1788
267 5043 -3431
8636 5779 -5277
5850 9804 -658
3312 359 -9153
8716 7641 2755
9698 5148 -9163
8462 7949 -7166
8680 2646 -326
4827 2314 -9572
5170 6117 -4353
6516 4677 -9283
8652 2185 -3201
9400 2966 2765
8928 4117 3240
8438 9787 -6602
8613 1181 -939
7356 4123 -3415
9800 7897 -7913
7946 8504 -325
2949 7356 3201
473 4622 -9505
9218 8942 -6068
7489 7720 -3896
6984 4836 -3066
8299 769 -2557
8655 50 -172
4420 2696 -7439
1717 8151 2424
7499 6413 4986
5995 6294 -7007
4040 7113 455
893 4981 1067
6760 5610 323
7227 2398 -90
2329 5067 2694
3032 995 4749
2686 7506 -9075
4238 6702 -439
6959 5442 4953
4700 4646 -6484
6017 193 2644
2798 1630 1840
9341 948 -60
2439 2936 796
7232 5255 -4045
3118 8887 744
6943 2841 -2995
5426 4546 -8960
5796 9923 4296
8026 5092 -2128
4361 201 -7011
9198 6784 -6380
2064 6953 -1416
9356 9601 -941
1132 6625 -5979
152 4544 326
9120 6637 -9959
7939 2159 406
194 4718 2070
7574 8482 -6327
9868 9494 -1224
4555 1485 3734
4927 6223 -3240
5384 4776 -2331
6243 5003 -3740
8777 3360 3951
7888 8550 -232
7450 6759 -9036
274 6488 -3828
2606 1035 3077
1533 7847 2097
9214 6500 -9101
5069 9754 -1094
1713 9767 912
4983 4392 -7623
6964 1400 4862
5506 5566 -5343
983 2524 3740
2572 4447 2910
3188 9068 -4847
4267 8021 4000
5468 53 -2618
3744 358 -6386
3264 7277 1735
7593 3555 2970
5369 9344 1000
4020 7770 60
7636 2920 -912
6667 331 -2803
5262 6859 -914
5313 9927 894
5911 4206 4652
3463 8436 -1090
6070 5848 -5364
1275 6941 2383
2842 1281 -946
3805 1494 1348
3127 2633 -1271
4031 2558 4142
4501 3477 -2200
9 3389 4382
7489 5556 706
5383 1261 4408
2430 9695 2902
8991 1509 4409
3436 3695 -5308
2290 6847 3286
8611 1993 -7992
2559 5275 -5960
6348 9812 -7259
4030 5597 -9738
7788 6971 -8993
800 5874 -5770
6718 2062 -1098
8560 6768 4652
1708 227 4119
4438 923 -4458
938 1882 -322
4664 6579 -1199
6175 9310 1604
1709 1723 -3784
2032 759 1
7968 9813 -4891
715 1340 -3831
4765 5640 -1628
3373 5093 -1200
715 9091 3434
5168 1247 -4359
2646 188 -2719
9157 8697 3199
5176 1313 -9631
218 7852 -7481
9155 2672 -4889
7880 2663 -8977
8477 402 3790
395 7016 1066
4841 3090 -2810
9151 6326 -5567
6414 299 -7103
1075 1963 3100
8886 3359 -1521
2013 1519 -6116
1653 7588 4607
5722 9536 4696
2132 2680 4208
8832 4286 -8199
2249 5430 -1400
8818 9874 -4886
2341 9617 -688
5391 527 -9603
9417 4957 3440
2791 5297 341
3558 9757 2642
4395 8353 2712
9504 5622 -6902
7200 1418 3438
4894 1139 -2984
6432 1718 -9278
9792 9650 -1238
1853 9442 4210
253 571 -3077
2226 961 2563
4233 321 -8967
216 955 -6495
8671 5345 -5187
4578 4054 -1674
1040 3000 2397
8950 4925 4177
888 2641 745
2201 8860 1658
6682 3835 -9610
4485 9022 -5772
3576 5128 -6666
2073 2846 -3771
481 610 931
6749 1865 -1019
2566 6041 -1171
6177 9173 2834
202 4296 -8188
3489 6843 -2967
2950 6133 288
951 6191 3415
4183 1254 -7479
621 7136 1857
6757 4945 2928
3949 8859 -8993
4160 1724 553
919 6346 -6421
4265 9492 -5822
1006 7962 -4869
5130 3961 -5861
6255 6042 -4139
3603 9573 3583
8879 7903 -2078
2754 4621 2484
209 8165 -4361
8270 7232 2031
5536 5935 2954
9840 3453 -3861
7647 511 -3895
7759 9602 -8376
555 4962 893
7143 8815 -2006
8265 706 -2160
1524 2696 -6349
433 3599 -4100
9777 9609 -7057
2742 9256 -3525
4695 5876 -3233
3233 3939 -1665
4484 8054 -1146
7018 2588 -8029
1211 1095 919
9955 8058 -8929
9745 9264 3640
1872 9917 -4612
5851 5607 4547
6550 2068 -3501
6897 8934 1104
4255 5099 -3881
735 2058 -4471
9976 6977 1739
8472 4343 2232
8087 4935 1455
8103 8105 -4532
4348 7077 -6421
5636 1733 -5696
7426 823 465
5088 3566 -4000
8594 2452 -4775
4445 2691 4671
2821 1103 -4678
2364 869 -7930
5588 9366 4270
852 3191 -1679
2078 2072 -6687
2636 9998 2280
7653 8468 -379
6981 9160 2825
2165 5548 -5612
87 4665 -7109
3970 9672 1520
8519 48 -7863
5453 1927 4813
7665 248 -7189
274 1521 -7467
9896 6362 -1889
1825 872 3793
7415 4896 -4549
4728 5244 -3942
6723 3348 -9833
57 8637 278
3247 6663 1759
7341 4779 -9841
5083 5966 466
5173 1994 340
5563 7831 3446
2728 8722 -2201
8495 7273 -1097
1198 8818 1525
1380 4489 -5983
535 8132 4348
5334 1769 4808
9689 3036 -5202
6272 8811 -7304
4613 6458 1372
9538 2019 -2726
4981 3231 -2126
7213 5210 761
2228 1723 2385
815 9391 -9996
1689 501 -4088
5478 1432 2865
4706 8517 2320
8098 5238 -8131
6505 1195 -9059
4379 5414 -8192
8949 7026 -4816
5883 1620 2278
8208 5359 -3202
4890 9802 -8655
8432 8915 4585
7285 6903 -3259
8197 6544 -7595
4634 1690 -4387
3262 4185 -4590
4259 797 23
1400 4257 -6822
2124 4943 -7953
1716 1237 3841
3251 6890 -5813
8899 6902 4294
2315 531 -2654
9760 4079 -5940
1980 31 -9871
9003 7685 3628
1466 6546 3182
542 9884 1355
9584 3603 -1101
1021 630 -1306
6042 2060 -4971
4671 5670 -2421
4348 2686 -8961
6963 9843 -2189
7987 2865 4838
721 5544 -6116
5189 9352 -7545
79 5304 3718
2711 5427 3986
1196 4431 -4726
827 4830 -2223
1484 2003 -111
676 2711 -7064
7393 1945 -7089
8376 5325 512
82 1060 -3582
9792 2036 -3178
2587 3177 -460
3199 7188 4227
3008 8270 466
5357 1457 -1737
1903 6625 -1940
1919 8294 -7228
113 852 -1804
3732 4523 -7699
7165 1301 -1191
1838 7701 3578
5562 9228 -8097
6891 6844 1618
9886 2014 1692
6352 4664 3313
1975 1007 -3154
9489 9476 259
8853 8116 3677
9935 9541 -7167
643 6358 1496
8542 884 2237
6352 6947 -4190
7122 4615 -9096
2414 430 4499
6470 6206 2755
8567 1783 -1342
584 6440 -4824
646 4149 -3125
5364 3990 -6306
9097 4687 170
3756 4167 2504
8801 9194 4351
8417 6915 545
8067 8780 -3015
7456 8356 1597
2015 9200 -8594
2252 6350 -7806
9690 9539 3481
371 5967 -4502
6298 8315 752
5280 8896 -4482
4285 2375 1976
7549 9516 4333
3990 8032 -1064
9683 1928 4131
4246 5375 -6968
8336 880 1961
7475 6249 -4012
7523 3907 -5214
3319 8053 -621
1398 5332 -2284
8632 9055 -5800
7160 4770 -3588
8959 7252 -2081
8567 4369 -2042
6679 7485 1350
8807 3511 -9357
8965 2441 -3051
3633 1107 -4570
1678 2227 -7566
4491 903 -8498
9449 3987 994
2720 1286 -9540
7345 6688 -5312
5948 3992 3086
711 9955 2092
4869 1899 -1166
3379 8295 -2552
6249 2196 -5446
3812 2796 -4346
7601 5827 4172
3116 1386 -4481
8239 4836 4522
9649 2947 4490
6809 6434 2028
9889 6594 2014
833 3382 -4003
9189 7583 730
7776 3069 3104
4160 4708 -8652
6047 5255 -7386
2565 2250 -4835
8898 7052 -3041
8995 6892 -6445
8193 5017 -6373
2606 5693 2790
788 2392 -3876
7050 1094 -6491
7195 4846 -3918
150 2983 2287
5527 4045 -8695
4227 5279 -3337
8649 7434 -6481
6096 7223 -12
5156 105 1669
3284 7496 1961
1777 4420 -9225
7526 5181 1449
3248 2939 -304
7548 8419 -2401
709 21 -4888
4671 12 -9216
5767 9060 3225
6391 4691 4412
7776 4103 -6912
4152 1579 -9299
8689 3800 -4469
5673 9216 648
2710 4598 2961
3916 14 -7248
8529 9550 -437
8447 2352 -1868
1574 8322 -7022
6655 5457 -146
6594 4603 -1419
6371 4367 -3164
8249 4587 3603
6556 781 4998
2619 283 -8419
