5000 21840
1165 3886 -151
500 4042 133
1686 2247 864
1077 2218 -855
2763 3972 -991
3481 805 921
4828 583 976
3246 298 584
1532 470 -46
3779 4537 -102
2053 4930 -298
445 4924 206
2241 4103 426
4879 4440 110
2474 3686 -465
4057 635 447
3567 1830 634
1559 3727 -133
4755 98 -534
4876 3436 -584
395 2044 -739
1076 2037 726
4756 4054 -693
643 880 -431
2231 4065 902
4157 4753 -911
4018 1591 -768
819 688 -193
3781 4346 911
2982 4230 -106
1917 4840 -813
1084 647 673
272 1822 -685
332 4833 687
2838 3337 860
3391 772 -603
1072 1787 -621
1613 3033 305
4943 2034 616
2521 4892 743
4620 4101 -117
2763 1230 517
3472 3640 389
3352 467 14
4927 488 -765
919 2195 35
1005 344 462
2026 1372 -629
1597 2016 137
4255 3100 175
978 3199 303
1035 2188 714
3524 4703 588
4130 2672 -874
4074 3871 556
2381 2091 -509
14 319 -775
4296 4871 -724
3841 2732 -883
3558 2162 740
3387 35 -618
4028 1996 -116
3519 1722 718
2440 1669 591
769 1770 -810
532 787 183
3677 1625 70
4666 889 882
4517 4284 516
1437 3588 -408
1199 257 677
2505 119 -288
2073 1754 475
1209 1438 -137
1266 1102 -589
4787 1927 69
3198 4913 169
3346 396 686
3557 964 -851
792 3021 413
3464 3655 533
2278 1443 338
129 3395 -784
3049 2983 -377
1375 3252 -458
722 4257 737
1459 4123 -649
3371 989 -6
3746 3538 -8
4721 3111 539
118 369 -195
1458 1135 688
2227 4326 -651
4373 2848 -407
2476 4864 -83
2528 3234 158
3495 1188 -515
1689 3415 -632
2844 3528 -958
4805 1619 -53
3629 4677 -584
1007 4484 546
1514 779 -85
2478 2729 137
2908 4660 1000
3365 2399 -919
1867 3402 -992
3472 4367 -711
783 1332 285
4424 4059 809
911 4651 49
2707 415 -259
4866 1796 -566
835 844 -226
3496 2590 626
2497 4567 -845
1555 1354 -577
2134 4617 574
439 995 143
246 879 -410
4468 115 -319
3305 3218 -649
3036 813 972
3735 409 888
1949 625 -57
1616 778 359
1364 289 -17
2029 4327 941
3908 1315 4
950 4877 901
3514 2663 -980
1697 168 139
1254 544 -759
83 595 801
4392 3871 -83
4927 2732 -627
1700 499 -903
240 555 -136
156 925 -610
4565 642 58
3969 4200 -982
4064 3208 480
4926 470 432
3322 328 379
2913 893 -4
3823 3719 252
2438 1232 -698
3481 3483 764
3785 1034 -294
4356 4894 256
512 3469 269
1877 1954 312
3923 4512 -137
1200 262 -732
4761 2616 256
4500 2727 377
840 4453 494
4621 2290 -403
865 1877 340
470 2429 -375
1957 2846 73
865 69 -433
4528 4381 -783
3125 2562 -477
2201 4612 47
3843 1543 -26
2986 1159 547
2253 550 437
2987 3495 -702
1690 1769 -63
237 4736 -260
2106 3434 -437
1173 709 -708
4755 611 -961
3056 900 -465
2270 2722 643
461 3923 -644
497 764 -311
2740 4249 -496
1010 1947 790
465 4458 807
4900 1498 602
372 394 -703
2009 4317 845
296 4819 -288
2613 4157 89
206 706 831
4778 3673 -869
4861 2763 899
317 1888 666
4272 149 153
1149 3859 812
4645 95 796
1051 3680 854
4189 810 -103
1482 4672 -213
1493 2409 748
1021 4922 966
4128 4898 35
1679 4281 -333
223 4072 -519
3475 704 688
1462 634 218
4128 4006 254
307 1915 337
232 3669 -335
4206 2428 927
1278 724 435
1480 1183 188
4282 892 594
2449 602 238
2043 4871 -955
3562 1915 -359
3759 4236 781
1931 3867 550
1450 287 596
1339 2451 -891
1848 1246 466
3442 4955 -28
4897 479 -127
4460 4834 -211
1000 3069 362
220 735 -569
3311 569 909
2722 4710 660
219 4636 -159
4571 326 -416
3856 1050 -343
4891 695 781
801 419 423
4218 3704 -886
1078 3268 -994
120 775 -678
1170 706 211
2254 2362 994
3271 1470 -957
1115 4090 -418
4657 4916 197
2375 3128 516
932 4638 -986
847 408 -177
3562 469 29
3054 1857 636
4213 4559 235
4709 4478 -368
685 3732 382
4839 1767 683
2935 2898 -211
2747 4936 -304
1795 3697 -173
2990 1139 -352
2792 2153 -456
4724 3418 -838
3902 3335 -457
771 4988 284
255 4607 403
1421 2193 -148
66 395 -779
784 4417 -209
862 81 772
2619 582 340
2376 3098 455
3727 1770 -682
3409 703 -288
1671 3098 -968
4456 2166 481
790 2490 -184
3719 3907 456
4364 1267 -255
1627 3442 425
2036 1015 -754
3341 512 -36
3309 4973 -304
17 4137 -25
499 4512 360
1936 4019 -680
2969 3394 493
3382 34 -128
2318 4726 -699
4737 3133 26
817 146 517
4140 1158 616
4241 4979 575
3224 1055 -527
3614 4219 -996
3022 4720 -592
4614 2037 793
2387 4437 815
4389 1505 799
1016 4971 -307
3460 1275 852
853 2747 -418
3060 4678 539
4474 1111 475
3559 4654 -688
722 4562 -454
3660 3883 15
148 2877 661
4293 2849 893
399 1619 307
4654 3284 182
1129 3565 -934
1309 617 -359
2900 4210 702
3336 24 551
3941 1406 661
479 1334 -849
3307 372 766
1759 4983 68
257 2262 532
2104 488 215
56 4433 -344
4532 905 -590
2796 86 763
1037 2625 -127
2496 4850 -176
1105 341 351
4168 215 -844
2924 1345 -91
796 3931 231
427 1111 -414
100 2886 154
1200 836 -298
2741 146 -979
1959 3791 -204
1334 3507 -506
3140 326 542
4063 3381 240
918 3969 -276
1015 1461 607
3708 1831 -717
3279 2376 -412
899 287 -449
369 4431 -437
2809 2343 -209
3479 3972 512
2257 1144 895
4945 3766 455
3987 2675 -240
3447 392 -603
4383 1852 -667
1382 3633 513
1814 4589 -290
155 1220 -560
4509 4694 -787
1882 871 -47
3559 2879 11
3553 3016 -324
2486 1168 -647
1318 4228 -579
198 2816 374
3489 4161 -205
1414 4993 421
4063 3483 646
1228 2901 -254
3917 2188 814
4291 1306 -816
2709 300 605
892 3944 -447
4304 3481 -549
958 3172 -868
2928 367 78
3059 3005 -450
153 4728 -524
2841 4355 409
659 4159 314
1353 1279 707
190 1847 600
3999 830 230
315 4992 644
4839 175 -116
1459 3449 -161
1832 4212 584
4831 3337 -383
760 2357 419
2875 3879 -556
148 3727 29
4623 2642 69
4442 4500 -499
3875 2515 58
4325 1876 -944
4830 3135 688
1124 3474 -299
1731 4216 -882
4519 3641 -42
1769 1698 -793
1367 1701 800
3958 4235 410
4346 4950 -527
3423 220 127
1855 2206 592
230 4396 475
3404 2708 623
4153 2068 892
2297 2345 605
459 3597 -109
1064 288 91
617 2613 -401
3924 3795 -146
2875 3073 222
395 3168 -132
1724 892 -37
1226 2602 973
2360 4406 304
2851 2372 -648
1754 2040 -255
3493 64 -337
295 4107 89
3513 1894 -57
2210 4920 -109
1724 3896 98
3749 3826 691
2293 1026 -25
576 4856 249
1349 1279 -25
4866 2518 -930
3838 1478 919
889 1499 -90
4410 4083 -794
1663 326 748
361 4346 67
4787 305 -715
934 359 899
241 3744 676
2095 289 359
2839 1171 -999
2543 565 -421
3133 4598 -581
3041 2838 -502
2569 3730 -136
1907 3697 -313
628 2860 -905
4693 2135 914
4476 4683 649
3588 436 -868
4510 551 247
856 3533 -344
3599 1933 -551
1686 1991 -113
424 3063 -524
1547 4361 66
876 2888 -704
4894 611 906
992 1549 829
3959 4472 839
1742 4343 -224
3882 799 -271
3477 1765 -814
243 3728 969
4024 3887 323
2733 369 868
4641 4341 691
4139 3664 148
1394 69 -674
41 3779 859
3208 3124 805
1752 3835 242
3269 556 863
2644 4871 -857
1720 1859 -890
4964 133 738
691 108 -179
1526 3771 231
2521 2719 71
1388 2564 123
3738 1259 237
4879 3534 -987
4716 916 -649
4470 4352 -707
2664 407 491
1259 2864 544
334 843 231
834 4578 -495
2173 874 -698
1023 3597 -436
635 1452 945
3843 1672 -349
2069 4572 634
2218 3442 190
3333 2476 -524
2141 2023 -370
3029 4452 664
431 1246 941
876 4240 48
206 991 422
1652 3327 -780
1279 2754 371
2412 4399 -196
1494 2987 -619
3281 1254 38
4761 4881 -475
2284 3228 542
968 3141 818
2480 4868 -864
4660 112 474
2603 2177 -943
4673 2558 -922
3855 3454 -213
665 1182 -548
4787 2733 -979
4382 4011 545
722 1936 673
2435 3101 782
2376 3214 -262
3399 4760 -872
4981 1206 -162
2224 4063 170
3639 1007 -223
1272 4657 -501
840 3856 26
4383 1305 -623
3073 4755 606
3500 1331 61
4793 1852 -12
2057 3562 751
671 2623 -171
898 1455 -109
456 1479 478
2393 3588 487
4165 4187 741
3738 1935 800
44 1764 -665
990 3090 581
753 3153 -874
2734 103 -358
64 363 -24
702 2376 -620
3386 997 877
1571 3580 225
2218 1370 -120
3515 238 -191
1163 2578 -669
2999 912 792
3576 4512 -314
4639 3605 -151
4143 3859 778
4770 4715 873
3555 1812 -961
2664 3975 651
1644 3263 691
1319 3739 194
4293 1770 -905
3822 4226 126
4978 4610 650
2378 2261 -252
4556 2597 -115
3746 4046 -285
2211 1979 205
2353 4777 -461
198 4869 379
2591 3858 -425
2218 4664 726
4540 4929 -815
3901 4747 505
363 1666 730
1302 1475 866
2294 3225 778
3907 1856 -348
4196 3459 35
3485 4592 613
323 4696 213
2700 3577 -518
4924 117 -320
51 4652 791
2722 3918 -914
2448 2813 834
2430 944 -349
2450 631 553
2827 3212 819
415 3788 333
2849 1143 900
2505 2850 -541
832 1142 -462
4725 2881 -425
1626 3167 -146
3536 241 -613
1173 1291 145
2157 1 -317
2963 160 968
3975 3418 -608
56 619 -333
2560 1538 -865
3872 3042 484
1732 4468 -19
4315 2816 514
2725 3172 -602
4462 2449 -641
523 3128 575
751 349 -198
1888 1171 -655
277 2106 99
3469 4835 -277
2105 4889 -235
3645 562 701
2341 4643 637
772 1449 287
1887 2221 -43
4947 120 934
2225 1678 357
939 979 519
1873 4977 656
3514 2047 969
4808 2781 -712
3631 4386 246
4842 4882 -511
2791 3151 136
4241 439 218
2626 593 -103
1037 1663 -63
4069 2143 -236
2804 2410 548
1716 3214 -809
3426 3503 234
3100 3108 -797
157 4606 753
1986 1336 -925
8 4019 -158
3532 1952 425
2602 3272 -99
3042 3354 -357
618 4410 885
2535 436 720
1434 3467 224
4378 3654 781
421 3184 56
1772 2749 338
3045 1976 -324
421 1163 -567
2157 3005 698
2752 1546 -575
2760 303 -538
2767 4624 901
1013 3075 306
2300 2947 -124
912 2827 -916
4878 2597 254
2125 2336 847
2484 3595 558
3867 4498 -604
4969 3056 -795
843 4488 467
3636 3991 967
1676 4722 -357
402 2541 41
1829 1739 90
1227 4421 -68
2606 749 842
1230 2941 -94
1283 2373 596
9 3733 281
2093 3021 -512
4393 984 280
1359 4224 901
2282 2555 -522
714 4888 -281
4451 1602 -900
2758 619 663
2810 2130 670
3813 2876 -205
391 4233 -52
4941 2598 -396
3048 3177 -595
931 1755 257
4097 2964 459
862 2603 -427
3469 1362 249
471 3272 -899
877 1605 857
1139 1886 116
2148 4453 106
2058 1464 671
3837 200 647
3823 4701 -719
3169 433 -914
372 874 544
2073 1249 78
1930 2281 724
3500 3131 274
570 775 358
4325 937 -656
1275 3155 642
1365 4533 -106
3360 2489 470
2928 882 -257
3549 2535 199
1462 3536 402
2070 1935 216
4473 3686 701
3156 3011 843
1814 1161 656
269 4215 564
1914 3923 913
1959 1904 329
1274 3895 -578
4080 2531 -737
4959 4121 -894
229 3128 58
1684 2299 398
2134 2356 -736
1701 3225 -951
642 3318 -989
334 2974 -818
172 2681 -603
269 1055 161
4713 2112 201
69 2390 342
3572 1697 -857
3664 2129 -617
944 2960 849
2184 1576 468
1034 908 589
1314 4038 118
553 1806 -711
2623 2295 977
2443 4373 285
1816 536 287
4893 3623 900
158 4787 311
4446 2770 780
2268 2057 309
2576 3401 429
217 810 -177
2021 3658 355
3053 1993 144
3890 2084 421
1552 3227 357
1722 2717 884
3210 518 -197
2762 1914 347
674 3029 -556
2316 3136 -478
1606 2665 196
570 4934 -579
3107 3868 -3
1561 358 882
666 4263 -533
1864 1065 -529
4391 2612 -496
2795 1031 632
4519 2861 -569
2160 4568 473
4430 3603 478
1389 4484 507
939 3475 -652
2396 3142 450
3944 1643 830
4821 2832 -760
3713 1490 501
1614 4528 199
2368 509 -818
833 184 -266
4867 1373 -757
1402 2988 146
139 334 -840
4244 4052 135
2017 3395 538
63 1808 -851
847 1341 560
999 2587 384
3577 2915 956
452 889 -383
4014 1538 -303
2658 2682 -671
983 1765 753
1781 240 -632
4554 3513 -862
202 1413 -237
4883 2535 725
268 4126 747
848 4565 339
4322 2052 -688
504 3054 -919
962 4385 -692
3599 148 609
700 2647 -130
3736 600 671
877 1484 -988
2208 2377 342
2855 4370 -62
4051 56 -193
3593 4075 448
1917 3572 -377
3240 3609 -546
647 1953 -606
3394 1347 -497
4203 4852 -738
4234 3988 311
1382 2289 868
2165 3006 420
818 3189 568
1176 100 156
1141 3592 423
756 3581 451
3457 2234 258
2447 1939 323
577 2870 846
3744 3771 -296
1324 2227 354
1591 3184 -863
4833 1271 -890
2791 3168 -166
496 3159 547
2080 456 -737
3745 3010 -315
1229 4267 205
2563 3300 866
119 4070 65
3330 4581 442
2020 2511 -438
2694 641 759
1024 3275 520
3477 571 632
2582 4974 448
2508 1090 -601
4923 1629 875
1559 1022 -640
143 952 707
2618 2891 356
3872 1852 -878
2283 1396 979
3333 2517 -572
23 1803 -854
3629 4728 330
853 1669 -309
3682 4726 -35
1131 4867 -51
2493 3100 -531
2555 370 -600
2878 2303 -183
2665 708 574
4015 4094 -488
220 4312 -40
3663 3528 -426
4558 52 855
4686 1260 388
2754 2059 107
4538 55 -323
3609 49 -46
3805 3415 648
1753 2770 398
2760 3454 -914
4251 3299 504
601 1211 169
4319 4281 503
2276 3731 -578
862 2118 -594
2177 4461 -716
740 1338 -492
1314 2858 -875
1576 2141 903
4350 779 -624
57 3890 136
3815 4789 645
423 2784 -88
2213 431 802
1490 3522 -116
3973 2676 197
1451 1662 995
313 3172 956
606 331 -839
1245 1565 -596
4080 75 -545
1275 647 -664
3963 3968 -411
4652 20 -887
1995 2963 -475
3804 2454 351
3460 3735 538
3384 3243 128
2626 1828 677
3871 4236 25
4861 1576 389
4466 3131 -709
4151 4576 323
1714 3946 957
2147 3076 831
1188 4569 332
4539 2344 -865
2451 3287 293
2918 1558 -442
1330 3994 395
2156 1929 641
4108 2769 214
2552 2693 649
3642 4414 -427
2769 3066 -199
3728 897 -371
1052 3168 -842
3669 3128 486
146 3468 738
3006 3995 -612
1482 3448 220
1174 211 435
2306 1480 -536
1315 1810 936
703 3192 944
4975 1166 832
2447 2388 165
2066 4040 -295
4391 1880 -237
4505 457 649
2310 2790 398
1237 4667 512
2181 3653 -846
1834 1661 -432
4673 4958 -753
3082 65 -304
4463 1954 932
358 4400 -855
3250 4968 413
3904 3621 295
3308 4803 640
1976 486 904
1495 2687 652
4441 3710 564
1111 1076 352
4175 1464 -278
3038 1419 -743
1056 2863 361
2539 853 924
4636 1056 -343
4880 1411 -319
1146 2225 87
1918 3384 -212
3488 3771 -69
2679 1091 -121
230 538 669
4456 2305 445
640 1085 499
1033 1799 857
1903 801 101
2642 757 -632
2978 3296 336
3044 2110 832
4694 4038 68
506 4659 -345
935 2324 428
1546 3311 -515
1722 1814 400
1795 4173 -313
3049 336 -285
3508 3974 71
1697 2405 838
383 431 474
1316 959 818
1625 256 348
2502 131 -987
1246 2423 564
4486 2331 162
589 3906 498
851 3711 195
3878 1619 501
4832 3566 -525
4620 1229 -946
3477 3878 856
3763 1021 370
836 2739 -371
934 4357 -928
3133 1732 -818
3533 2170 397
3886 4601 995
4066 2532 -469
3939 456 -111
2238 678 -532
1430 3687 641
229 3555 -77
883 1204 338
2859 913 -751
3178 809 -869
2353 3954 42
4505 3755 297
3752 1892 -576
2526 4593 -574
4465 75 -844
2078 3609 561
2942 2140 276
2173 1150 80
2057 2986 -72
1842 3750 488
447 3478 759
2838 2296 96
1424 799 937
2561 2971 302
117 4769 35
2257 4057 -729
3030 1337 899
4401 3434 -236
3256 3670 -379
858 3349 -180
3216 924 -593
1464 4777 -313
4487 4099 200
4355 2850 557
2025 1756 -229
4407 23 149
1107 483 530
2843 4208 138
225 1503 -740
1531 2574 808
1617 1623 205
1938 2130 -605
1391 1951 -905
2928 2727 -400
4102 2200 836
3036 1251 -385
3032 3509 -915
494 800 -490
522 2913 -303
2468 4970 946
1799 4758 295
3590 1537 536
3784 1873 -111
1248 1301 -25
4516 218 -906
2540 3497 673
3290 2903 -881
1569 4601 -629
1960 3983 495
484 4669 -581
2446 1684 598
2281 4248 578
1589 2490 282
3790 2794 -272
2093 668 -155
1700 4672 -513
2503 3645 -80
2659 790 -986
3432 4452 521
3345 2963 -824
2615 1385 -521
663 2266 725
652 4725 -1000
641 3873 -675
716 2014 -340
551 4266 453
3245 4175 -442
2652 1503 -475
2898 2222 96
210 4562 26
3771 4942 -480
3224 2 831
4173 261 803
706 602 250
4489 792 -20
3379 3884 324
4604 1867 481
3530 739 108
4667 4157 -31
4438 3822 146
304 4607 20
4366 3472 -154
2589 4901 -484
1266 4628 -462
1276 3317 -434
1704 3341 -499
1472 277 -858
4532 4988 560
1892 3361 -189
407 3795 -959
3454 3906 -199
3202 726 84
680 3882 676
2311 3721 893
1627 1339 709
2564 468 79
3711 1967 -129
4997 3452 994
116 4850 900
4190 1291 565
526 1076 70
1834 951 902
2497 51 864
4786 2688 933
241 1182 -225
1797 1435 -168
2739 1844 -233
3632 4884 284
2638 1146 658
1419 4392 956
504 2523 -465
2992 2856 -389
135 761 677
800 3201 -108
4684 2842 180
1084 3545 -274
2589 2487 701
2981 4092 -384
304 1550 -785
256 3012 56
3263 863 452
1058 687 344
181 2291 854
3715 4946 832
2371 2192 -503
2786 868 -662
3911 4377 235
3454 3669 -485
2017 3474 231
4107 3557 675
4187 3098 546
2169 3513 266
589 3209 -779
517 2624 -755
163 1849 522
3946 643 640
4507 1425 -666
1792 3803 704
350 4379 -779
2271 789 -952
4451 2823 451
736 1248 571
178 1505 371
2000 1407 -197
1980 4646 -174
1842 2034 179
4164 4460 -26
3528 2167 -252
1754 4479 -373
3358 4414 196
1420 127 420
1233 4007 -533
2132 1027 -343
3828 2257 832
1399 64 -68
3017 756 995
2385 73 -616
4455 4823 -345
1796 3 -616
2274 976 533
1521 4661 915
3252 4301 -880
1502 56 618
2847 2828 980
3252 1283 -533
3761 270 205
1983 76 742
1525 4310 303
3931 4922 -259
1794 1951 -42
4575 4975 653
330 2507 882
4041 971 193
2401 1264 131
1838 2828 -799
72 4796 892
252 2442 628
141 3674 -763
1766 1806 -492
1009 541 -689
571 2867 -713
4141 425 -427
4363 2261 435
3554 1481 -70
4127 4557 960
60 3914 -134
3052 94 551
4882 295 97
3132 434 693
1828 2574 793
4609 4014 -734
3521 999 -164
3710 477 701
4133 2829 -33
4388 1359 -453
755 3925 -298
4654 226 874
2836 4204 471
4970 3577 734
3412 3669 -271
3613 2592 -152
4774 1159 -342
4553 1282 -476
4564 1604 365
3837 1714 239
2477 854 -571
1553 4701 831
4858 853 228
3805 3473 714
974 4596 -354
3981 4215 -95
4498 561 -407
1603 4667 -436
43 4658 540
3369 4524 -247
2265 1781 521
4753 4799 -937
1084 3200 -445
811 1718 838
2229 3760 214
2842 790 185
622 4133 -222
891 4302 668
4823 3865 33
4275 4731 -905
1758 3937 906
3125 1633 688
3818 716 604
2028 4963 -656
3476 969 -826
2691 4363 -518
2883 982 -880
1271 726 -361
3603 4523 661
4565 4318 882
1840 1564 -819
2437 2587 -591
341 4085 -75
546 748 46
1427 1128 -505
389 295 -438
4400 2130 -190
350 4680 485
1959 851 398
847 4246 815
2877 484 67
3004 873 -217
2111 1619 -168
4626 1792 -648
1181 2090 120
4995 3687 -609
2707 1846 278
508 3597 313
3252 2035 -827
179 3587 381
435 2117 -762
4152 633 802
2640 2657 -908
174 1995 307
3020 474 -217
1622 1240 944
921 4007 -969
4417 3187 -560
2048 3833 -688
1280 2418 736
2008 4267 568
858 1620 170
2264 2010 371
3809 1232 508
4105 4396 175
217 936 53
3843 4733 -576
2382 3300 -393
3163 780 -56
2153 3739 952
2781 1492 -55
1878 2653 -173
3460 4142 -139
133 4668 -195
4459 3484 -420
628 3456 579
1383 3248 -434
4629 3089 -114
2755 3067 -714
4481 1471 672
1599 314 255
937 2518 835
1015 4867 -815
4900 3670 -309
771 4821 28
98 758 280
3112 4029 779
1331 1536 -678
2266 1885 -312
597 2512 811
4972 279 -265
4769 4598 -481
3742 255 427
1369 3075 -147
4577 4510 311
3504 3519 472
459 779 440
2469 1153 197
4986 436 931
3158 1233 893
2374 4778 -187
3685 207 846
3823 402 -239
553 1934 -329
2359 3568 447
420 1043 -339
2542 4110 -696
3820 1919 -336
1953 4771 -922
2521 2932 -66
2702 550 -598
